tweet_id,created_at,username,name,verified,text,categoria,termos_match,sentimento,likes,retweets
2078704812330279037,2026-07-19T04:53:42.000Z,felipegewehr1,Felipe,False,@FlavioBolsonaro @tininhasouzarj Então posso me demitir e ganhar salário?,NEUTRO,,0,0,0
2078704497027666032,2026-07-19T04:52:27.000Z,Carbon722,Carbon,False,@FlavioBolsonaro @tininhasouzarj Boa flavio é o minimo,NEUTRO,,0,0,0
2078704052737540233,2026-07-19T04:50:41.000Z,Fulana1129810,Idosa Confusa com a Tecnologia,False,"@FlavioBolsonaro @tininhasouzarj Tem é que obrigar beneficiário do Bolsa família a estudar, ofereça bolsa de estudos para esse povo, dê descontos em universidades e cursos técnicos, dê a eles uma profissão para que eles parem de depender disso.Mas não, lá vamos nós sustentar benefício para mais um monte de gente",NEUTRO,,0,0,0
2078704030625272287,2026-07-19T04:50:36.000Z,MIB_Worm,MinhocaDoMIB,False,@FlavioBolsonaro @tininhasouzarj PQP! Vai ver a Janja fez macumba pra incorporar um PTista no Flávio. https://t.co/yhqwLnXQOn,NEUTRO,,0,15,1
2078703933199900926,2026-07-19T04:50:12.000Z,14lasthope,PF. Duas letras: P-F. ⬛🟨⬜,False,@FlavioBolsonaro @tininhasouzarj https://t.co/H2t8BOIso2,NEUTRO,,0,0,0
2078703331698942147,2026-07-19T04:47:49.000Z,vitormizu1,Vitor Iwamizu,False,"@FlavioBolsonaro @tininhasouzarj O muleque burro, meu Deus.",NEUTRO,,0,0,0
2078701633605648623,2026-07-19T04:41:04.000Z,DogOfWar1970,DogOfWar,False,@FlavioBolsonaro @tininhasouzarj Tb quero!,NEUTRO,,0,0,0
2078700843411623989,2026-07-19T04:37:56.000Z,oda20_,Eu Mesmo o Davi,False,"@FlavioBolsonaro @tininhasouzarj É, se for pra fazer merda que pelo menos seja o velho do Lula que já ta com o pé na cova",NEUTRO,,0,1,0
2078700629266956683,2026-07-19T04:37:05.000Z,Artttandrade,INTZKami,False,@FlavioBolsonaro @tininhasouzarj Tá precisando de voto meu parceiro?,NEUTRO,,0,1,0
2078700546286813193,2026-07-19T04:36:45.000Z,AlissonPelizzer,Alisson,False,@FlavioBolsonaro @tininhasouzarj Por isso não vai ser eleito 🙏,NEUTRO,,0,0,0
2078700203498946632,2026-07-19T04:35:23.000Z,Sonecarox,Fernando Bertini,False,@FlavioBolsonaro @tininhasouzarj Rapazeada... deixa o lula mesmo... ta td bem... 🤪 Esquece saporra de mudar de governo...,NEUTRO,,0,12,0
2078699375291756707,2026-07-19T04:32:06.000Z,nmoraesc,Swanson 🇧🇷,False,@FlavioBolsonaro @tininhasouzarj vai dar a bunda pra ser eleito tb?,NEUTRO,,0,1,0
2078699027508404726,2026-07-19T04:30:43.000Z,IronWTF_,Hahaha,False,"@FlavioBolsonaro @tininhasouzarj Marionete de judeu nojento.  Tu é um lixo, um verme, uma put4 de sionista.",RETORICA_AGRESSIVA,\blixo\b; \bverme\b; \bnojent,0,0,0
2078697988017307665,2026-07-19T04:26:35.000Z,wallace7souza,walla,False,@FlavioBolsonaro @tininhasouzarj Para que tá feio esse super populismo,NEUTRO,,0,0,0
2078697935689138610,2026-07-19T04:26:22.000Z,matacomunista12,O Flávio me obriga a votar no Renan,False,@FlavioBolsonaro @tininhasouzarj É melhor continuar com o patinho mesmo,NEUTRO,,0,0,0
2078697672668565853,2026-07-19T04:25:20.000Z,pedro_dourado00,Pedro,False,@FlavioBolsonaro @tininhasouzarj Você é um imbecil! Não apreendeu com o erro do seu pai e está fazendo reiterados acenos para um grupo da população que jamais votará em você. Larga a mão de ser animal e foque em SEGURANÇA E PREÇO DAS COISAS.,RETORICA_AGRESSIVA,\bimbecil\b,0,6,0
2078697643489001876,2026-07-19T04:25:13.000Z,capitaopinguim1,O Capitão Pinguim,False,"@FlavioBolsonaro @tininhasouzarj Eu diria que você è decepcionante, mas nunca fui burro o suriciente pra acreditar em você.",NEUTRO,,0,0,0
2078697461200085452,2026-07-19T04:24:29.000Z,aurelio_emidio,Froxonarinho e seus amigos do centrão,False,"@FlavioBolsonaro @tininhasouzarj Realmente, tu quer perder.   KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK   O melhor para o Brasil é o Lula ser reeleito mesmo, só assim vamos ter uma direita mais limpa, porque isso aí já beira a insanidade.   Eu desisto, nem vou comentar mais.",NEUTRO,,0,0,0
2078696913977655318,2026-07-19T04:22:19.000Z,lfecard,Leozão,False,"@FlavioBolsonaro @tininhasouzarj Fortaleça a construção civil e comece a modernizar o país. Para aqueles que tiverem o bolsa família e que queiram trabalhar nesse setor, dobre o auxílio, para que essas pessoas possam reconstruir o Brasil.",NEUTRO,,0,0,0
2078696676580086130,2026-07-19T04:21:22.000Z,iblackbearr,sabonete alvinegro praiano ˢᵒ́ ˢᵃᶠ ʳᵉˢᵒˡᵛᵉ,False,@FlavioBolsonaro @tininhasouzarj mal posso esperar pra ver vc preso junto com seu pai,NEUTRO,,0,0,0
2078696465128468549,2026-07-19T04:20:32.000Z,EbertonMenaldo,Eberton Menaldo,False,@FlavioBolsonaro @tininhasouzarj kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk tá difícil ai em Tariflávio,NEUTRO,,0,0,0
2078696186702082504,2026-07-19T04:19:25.000Z,ChuckCulkin,Chuck Culkin,False,"@FlavioBolsonaro @tininhasouzarj Vou votar no Lula. Mesmas propostas, mas pelo menos não rebola igual uma bichona em comício e não fica de coitadismo igual ao frouxo do seu pai 👍",NEUTRO,,0,4,0
2078696070465401122,2026-07-19T04:18:58.000Z,Mauriciobrasa8,Mauricio_paulista,False,"@FlavioBolsonaro @tininhasouzarj Isso mesmo, o bolsa família é um complemento a renda famíliar, as pessoas vão perder o medo de trabalhar com a carteira assinada.",NEUTRO,,0,0,0
2078696029457719689,2026-07-19T04:18:48.000Z,gatomoinhos,Bjjjjer,False,@FlavioBolsonaro @tininhasouzarj Kkkkkk vai perder no primeiro turno,NEUTRO,,0,0,0
2078695647201333357,2026-07-19T04:17:17.000Z,GadsdenSnake84,Gadsden,False,"@FlavioBolsonaro @tininhasouzarj Com que dinheiro, seu filho da puta?! Já estamos com 10% do PIB de deficit nominal e tu fica fazendo as mesmas propostas populistas que a esquerda?!  Tu é tão populista quanto Lula, seu esquerdista de merda!!! 🤬🖕",NEUTRO,,0,11,0
2078695620533989585,2026-07-19T04:17:10.000Z,_Kai0z,kaio,False,@FlavioBolsonaro @tininhasouzarj Vai tomar no seu cu,NEUTRO,,0,0,0
2078694627226321370,2026-07-19T04:13:14.000Z,pdr_0024,pedro_024 🇧🇷 ☭⃠ ✝️ BFR ★彡,False,"@FlavioBolsonaro @tininhasouzarj Cara, não tem uma pauta de direita pra vc explorar não? É isso que vc tem pra oferecer? Que patético!",NEUTRO,,0,5,0
2078694519336227101,2026-07-19T04:12:48.000Z,davidesouzabh,Davi de Souza,False,@FlavioBolsonaro @tininhasouzarj Que merda é essa?,NEUTRO,,0,0,0
2078694488235511965,2026-07-19T04:12:40.000Z,RighteousOrMad,Rodrigo Matheus,False,@FlavioBolsonaro @tininhasouzarj Tá comendo merda,NEUTRO,,0,0,0
2078693485331235143,2026-07-19T04:08:41.000Z,bolado_madruga,Madruga Bolado (Conta reserva),False,@FlavioBolsonaro @tininhasouzarj Meu Deus 🤦,NEUTRO,,0,0,0
2078693467052482723,2026-07-19T04:08:37.000Z,aseven02,não sou eu,False,"@FlavioBolsonaro @tininhasouzarj Na moral, nem vou me dar o trabalho de sair para votar. Entre Esquerda 1 e Esquerda 2, quero que esse país se exploda!",NEUTRO,,0,2,0
2078693222520324504,2026-07-19T04:07:39.000Z,Luciano271828,Lima Romeu 🌐,False,"@FlavioBolsonaro @tininhasouzarj Que merda, hein... @FlavioBolsonaro... e você se diz de ""Direita"". https://t.co/xR4wSBtwBN",NEUTRO,,0,5,0
2078692701319434417,2026-07-19T04:05:34.000Z,brunoejb_angra,Bruno Barroso ⬛🟨⬜ - 🇧🇷🇮🇱🇺🇦,False,@FlavioBolsonaro @tininhasouzarj Tabata é você? https://t.co/w1h2XNpAmD,NEUTRO,,0,9,0
2078692356702806506,2026-07-19T04:04:12.000Z,KSP2910,KSP ✝️(🇪🇸),False,@FlavioBolsonaro @tininhasouzarj https://t.co/W5OWDdaTE8,NEUTRO,,0,7,0
2078689853374382392,2026-07-19T03:54:15.000Z,frbeall,F B,False,"@FlavioBolsonaro @tininhasouzarj Esse é o RENDA MINIMA do Suplicy.  Parabens.  Deve dar para todo brasileiro, independente de qualquer coisa.  Mas quem vai pagar?",NEUTRO,,0,2,0
2078689228624384176,2026-07-19T03:51:46.000Z,otaviohconci,Otávio H. Conci,False,"@FlavioBolsonaro @tininhasouzarj Apenas comprova, meu caro, que não existe direita no Brasil; você está apenas à direita da esquerda.",NEUTRO,,0,1,0
2078688840865181996,2026-07-19T03:50:14.000Z,mcfaccin,Okira,False,@FlavioBolsonaro @tininhasouzarj para de postar essas merdas populistas,NEUTRO,,0,0,0
2078688424815452296,2026-07-19T03:48:35.000Z,MagalhaesDriele,Driele Magalhães,False,@FlavioBolsonaro @InhoMotos @tininhasouzarj Muito bom presidente,NEUTRO,,0,0,0
2078688311577604397,2026-07-19T03:48:08.000Z,hjnaoabinn8814,Como Vidro,False,"@FlavioBolsonaro @tininhasouzarj incrível a sua capacidade de atirar no próprio pé, esse ano vai ser a primeira vez que eu vou votar 13 e vai ser por sua causa, eu faço questão de votar 13 e torcer pro ladrão de 9 dedos ganhar no primeiro turno pq pelo menos assim acaba de uma vez essa merda desse circo macabro",NEUTRO,,0,0,0
2078687954554253738,2026-07-19T03:46:43.000Z,brasil_reaca,Olavo de Carvalho 𝗻𝗼𝘀 𝗼𝗱𝗲𝗶𝗮!,False,@FlavioBolsonaro @tininhasouzarj https://t.co/Ow14W5XExW,NEUTRO,,0,173,5
2078687617822965903,2026-07-19T03:45:22.000Z,simao_rafael,Simão,False,@FlavioBolsonaro @tininhasouzarj Boa! O q mantém parte no informal é o medo de perder “na hora” o auxílio ou parte dele. A proposta incentiva sair do informal.,NEUTRO,,0,1,0
2078687598164447374,2026-07-19T03:45:18.000Z,Gustavo88536022,Gustavo Cardoso,False,@FlavioBolsonaro @tininhasouzarj Apoio Flávio faça de tudo para ganhar essa eleição se for preciso fazer tudo que o lula fez para ganhar inclusive chamar o seu pai de pedofilo na campanha de 2022 faça o que for preciso e necessário suje as mãos política é isso,NEUTRO,,1,1,0
2078686794149695933,2026-07-19T03:42:06.000Z,Mikleo06,Mikleo,False,@FlavioBolsonaro @tininhasouzarj Corta o pau fora então,NEUTRO,,0,0,0
2078686704660103517,2026-07-19T03:41:45.000Z,passarcara37612,Pan Troglodytes Patrioticus,False,@FlavioBolsonaro @tininhasouzarj https://t.co/A27jc9TccJ,NEUTRO,,0,0,0
2078685746395848717,2026-07-19T03:37:56.000Z,felipesouponce,felipesouponce,False,@FlavioBolsonaro @suzyfleury @tininhasouzarj Kkkkkk. Lula 2.0,NEUTRO,,0,0,0
2078685106571489520,2026-07-19T03:35:24.000Z,brasil_reaca,Olavo de Carvalho 𝗻𝗼𝘀 𝗼𝗱𝗲𝗶𝗮!,False,@FlavioBolsonaro @tininhasouzarj https://t.co/LaLKgUWM11,NEUTRO,,0,0,0
2078684953873637857,2026-07-19T03:34:47.000Z,obruce_,Bruce 🇸🇻🇳🇵,False,@FlavioBolsonaro @tininhasouzarj 🤦🏻‍♂️,NEUTRO,,0,0,0
2078684756628197488,2026-07-19T03:34:00.000Z,brasil_reaca,Olavo de Carvalho 𝗻𝗼𝘀 𝗼𝗱𝗲𝗶𝗮!,False,"@FlavioBolsonaro @tininhasouzarj ""Na disputa de esquerdismo, o mais esquerdista sempre ganha. Não vai ganhar voto da esquerda e ainda vai perder a direita."" De Carvalho, Olavo.",NEUTRO,,0,0,0
2078684702496485507,2026-07-19T03:33:47.000Z,jaum60,João,False,"@FlavioBolsonaro @tininhasouzarj Desse jeito é melhor deixar o Lula, candidado.",NEUTRO,,0,2,0
2078684702496485507,2026-07-19T03:33:47.000Z,jaum60,João,False,"@FlavioBolsonaro @tininhasouzarj Desse jeito é melhor deixar o Lula, candidado.",NEUTRO,,0,2,0
2078684328653955582,2026-07-19T03:32:18.000Z,teoriadacons,Teoria Da Constatação 🔎,False,"@FlavioBolsonaro @tininhasouzarj pavimentar o terreno pra renda básica universal, né!?  Nós sabemos, você também tem contas a prestar e acordos a cumprir.  Teus eleitores tão assim. https://t.co/3JKWpeoFyM",NEUTRO,,0,23,1
2078684270566977911,2026-07-19T03:32:04.000Z,madaraa02,忍者マダラMadara,False,@FlavioBolsonaro @tininhasouzarj kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk não dá não véi,NEUTRO,,0,0,0
2078684197506404775,2026-07-19T03:31:47.000Z,brasil_reaca,Olavo de Carvalho 𝗻𝗼𝘀 𝗼𝗱𝗲𝗶𝗮!,False,@FlavioBolsonaro @tininhasouzarj O nosso candidato de direita:   - Um moderado (Segundo Alexandre de Marais)   - Pede dinheiro pro Vorcaro.   - Lei da misogia.   - Celular e internet grátis para mulher.   - Bolsa família eterno. Até para quem acha emprego.   - (Próxima)....???,NEUTRO,,0,4,0
2078684030090821876,2026-07-19T03:31:07.000Z,merdilmacaquil,merdilmacaquil,False,"@FlavioBolsonaro @tininhasouzarj Vai tomar no cu, seu merda. A única esperança q tinha nessa desgraça de pais é esse rachadinha do Caraí c populismo barato achando que vai ganhar voto de esquerdista. Parece q não aprendem nunca. Estratégia q seu pai segui e tá lá agora, preso e esquecido.",NEUTRO,,0,10,0
2078683704554103117,2026-07-19T03:29:49.000Z,RDirectum,Luizinho 9 dedos,False,"@FlavioBolsonaro @tininhasouzarj Mano, vá tomar no cu.",NEUTRO,,0,0,0
2078683386525143344,2026-07-19T03:28:34.000Z,jacob007_jacob,Jacob,False,@FlavioBolsonaro @tininhasouzarj Papo de Lula 2.0 🤣🤣🤣🤣 tamo fudido,NEUTRO,,0,0,0
2078683061382754663,2026-07-19T03:27:16.000Z,brasil_reaca,Olavo de Carvalho 𝗻𝗼𝘀 𝗼𝗱𝗲𝗶𝗮!,False,@FlavioBolsonaro @tininhasouzarj Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk O Flávio está perdidinho.,NEUTRO,,0,0,0
2078682753596305629,2026-07-19T03:26:03.000Z,Bahianodenovo,Elize MatsuNargasss,False,@FlavioBolsonaro @tininhasouzarj Você é esquerdista pra caralho kkkkkkk,NEUTRO,,0,1,0
2078682600084746526,2026-07-19T03:25:26.000Z,lucynz2003,Luciana nazima,False,"@FlavioBolsonaro @tininhasouzarj Pelo amor de Deus, quer ver o povo dependendo do bolsa família e não querer trabalhar? Pauta populista é a esquerda quem gosta, agora o senhor também?",NEUTRO,,0,0,0
2078681942195634369,2026-07-19T03:22:49.000Z,Ironizmo,Ironizm,False,"@FlavioBolsonaro @tininhasouzarj ""Parabéns candidato, isso vai unir o Brasil, o povo está cansado de ouvir que precisa trabalhar, chega disso, o povo precisa ser valorizado e cuidado pelo Estado para ter uma mudança de vida, parabéns!"", diz CLT.",NEUTRO,,2,1,0
2078681910906094046,2026-07-19T03:22:42.000Z,Hatty_Schoel,Hatty,False,@FlavioBolsonaro @tininhasouzarj Não cara ... se a pessoa conseguir trabalho de carteira assinada ela TEM QUE ter o bolsa-família anulado. https://t.co/5hxnSaFKeP,NEUTRO,,0,0,0
2078681718207259018,2026-07-19T03:21:56.000Z,Arthravaneli,Arthur ⬛🟨⬜,False,@FlavioBolsonaro @tininhasouzarj E ele continua sinalizando pra base dos outros e perdendo a dele kkkkkk @RenanSantosMBL @JunitoMBL @renato_battista @madeleinelacsko @DiogodaLuzBR @ricardo_mbl @_AnaHering @arthurmoledoval,NEUTRO,,0,4,0
2078681328522862656,2026-07-19T03:20:23.000Z,LeandroG29192,Leandro 🇮🇱,False,@FlavioBolsonaro @tininhasouzarj Oi???,NEUTRO,,0,0,0
2078681273128661489,2026-07-19T03:20:10.000Z,whisky_aaa,AAA,False,@FlavioBolsonaro @tininhasouzarj o Tarcísio faria melhor que você pelo jeito,NEUTRO,,0,2,0
2078681131247960260,2026-07-19T03:19:36.000Z,Angelo836467641,Angelo,False,@FlavioBolsonaro @BPaulobrasil22 @tininhasouzarj Porra! Aí não… aí não…,NEUTRO,,0,0,0
2078681030484013446,2026-07-19T03:19:12.000Z,bufforegularis,🚨Urgenta 🚨 Da silva,False,@FlavioBolsonaro @tininhasouzarj Então os 40 milhões de cidadãos produtivos ainda vão sustentar os outros 160 milhões de improdutivos,NEUTRO,,0,3,0
2078681005855023610,2026-07-19T03:19:06.000Z,LuizjrnetoNeto,Uruboo,False,"@FlavioBolsonaro @tininhasouzarj Se filia logo no Psol, seu merda.",NEUTRO,,0,0,0
2078680864741896295,2026-07-19T03:18:32.000Z,V1c10rCrf,Victor,False,@FlavioBolsonaro @tininhasouzarj Vou parar de ver notícias suas senão nem sairei de casa pra votar.,NEUTRO,,0,0,0
2078680758558859450,2026-07-19T03:18:07.000Z,ovictorviana,Victor,False,@FlavioBolsonaro @tininhasouzarj Saímos de quem recebe “bolsa família é vagabundo” para “terá cashback no bolsa família” kkkkkkk,RETORICA_AGRESSIVA,\bvagabund,0,3,0
2078680600198643793,2026-07-19T03:17:29.000Z,BeelzeMC,beeelzebub666,False,@FlavioBolsonaro @tininhasouzarj O homen é uma maquina.😂,NEUTRO,,0,0,0
2078680352806023561,2026-07-19T03:16:30.000Z,Thejesusgomes30,João Paulo Gomes De Jesus,False,@FlavioBolsonaro @tininhasouzarj A meu Deus vai tomar no cu.,NEUTRO,,0,0,0
2078679482185990451,2026-07-19T03:13:03.000Z,CarlosSisso,Til no Lugar Errado,False,@FlavioBolsonaro @tininhasouzarj Afff...,NEUTRO,,0,0,0
2078679100005437788,2026-07-19T03:11:32.000Z,hallucigeniacry,Hallucigenia,False,"@FlavioBolsonaro @tininhasouzarj Mermão, pelo bem da direita no bOStil... desista! https://t.co/xyGrl5kYoz",NEUTRO,,0,20,0
2078678987111292992,2026-07-19T03:11:05.000Z,PintoAbreu_PM,Marcelo Pinto Abreu,False,@FlavioBolsonaro @tininhasouzarj PQP…….. O trabalhador deste país não tem saída: 1 - Vota num esquerdista assistencialista(Lula). 2 - Vota no conservador assistencialista(Flávio). Já estou inclinado a votar nulo!,NEUTRO,,0,1,0
2078678976969756691,2026-07-19T03:11:02.000Z,0iluministro,Alec Olliver,False,@FlavioBolsonaro @tininhasouzarj Pprta de saída ou eu vou receber também? Esse aceno populista tá indo longe demais.,NEUTRO,,0,0,0
2078678546105454971,2026-07-19T03:09:20.000Z,CoringaSccp3,CoringaSCCP 🦅,False,"@FlavioBolsonaro @tininhasouzarj Por isso não vou votar em você, tambem por ter virado um feministo. Prefiro anular meu voto.",NEUTRO,,0,1,0
2078678394716221581,2026-07-19T03:08:43.000Z,Khaielsan,joaquim gabriel,False,@FlavioBolsonaro @tininhasouzarj Lula é você ?,NEUTRO,,0,0,0
2078678299413201179,2026-07-19T03:08:21.000Z,barba_gato,Racismo Ambiental Pães e Doces Ltda,False,@FlavioBolsonaro @tininhasouzarj vc é o Lula sem o bafo de cachaça,NEUTRO,,0,7,0
2078677796172284345,2026-07-19T03:06:21.000Z,nicacioweb,Nicácio,False,@FlavioBolsonaro @tininhasouzarj Desgraçado,NEUTRO,,0,0,0
2078676501050822997,2026-07-19T03:01:12.000Z,CCarderaro,Carlos Carderaro,False,@FlavioBolsonaro @tininhasouzarj Vou cortar meu voto em você.,NEUTRO,,0,1,0
2078676315809460497,2026-07-19T03:00:28.000Z,Marcelo21672082,Marcelo MEDEIROS,False,"@FlavioBolsonaro @tininhasouzarj Muito igual ao lula, faz um favor apoie o prebicito sobre a separação da região Sul do restante do Brasil",NEUTRO,,0,0,0
2078676289183973820,2026-07-19T03:00:21.000Z,cgoncalves1912,Gonçalves🛰️🇧🇷,False,"@FlavioBolsonaro @tininhasouzarj o candidato de ""direita"" aí",NEUTRO,,0,0,0
2078674727573258682,2026-07-19T02:54:09.000Z,Raffaell_Mello,Rafa🇧🇷🏴🏳️♐️,False,@FlavioBolsonaro @tininhasouzarj Ele ama o pobre eu to chocado que era mentira esse tempo todo😮,NEUTRO,,0,0,0
2078673777588645905,2026-07-19T02:50:23.000Z,yarapnsa,Yara P. N. de Sa,False,"@FlavioBolsonaro @tininhasouzarj Ah, que maravilha! O povo brasileiro vão sustentar os que não largam a teta! Vá te catar, rachadinha esquerdista!",NEUTRO,,0,0,0
2078673261576011782,2026-07-19T02:48:20.000Z,solangemelloc,"O caminho é um só ,sem se desviar...",False,"@FlavioBolsonaro @tininhasouzarj Dessa maneira todos que já  estão  empregados e assalariados, irão reivindicar o Bolsa-família. Não Prometa  mundos e fundos. Menos é mais.",NEUTRO,,0,2,0
2078672729776042268,2026-07-19T02:46:13.000Z,W1LLSeriesF,W™,False,@FlavioBolsonaro @tininhasouzarj Pelo visto teremos dois candidatos socialistas no 2º turno. Bolsopetismo é real demais.,NEUTRO,,0,0,0
2078672711400792547,2026-07-19T02:46:08.000Z,jamillesd,Jam Duarte 🇧🇷,False,@FlavioBolsonaro @tininhasouzarj Se for pra ser igual ao Lula pra quê trocar?,NEUTRO,,0,1,0
2078671958745440387,2026-07-19T02:43:09.000Z,johnsons0n,Lula Gregoriano do Cruzeiro,False,@FlavioBolsonaro @tininhasouzarj Vai pro caralho então,NEUTRO,,0,0,0
2078671865149526039,2026-07-19T02:42:47.000Z,tomasbaldissera,tomas santos,False,"@FlavioBolsonaro @tininhasouzarj Tem que cortar sim, as pessoas tem que trabalhar e não depender do governo. A única coisa que queremos é que baixe impostos. Somente de bolsa família as famílias que realmente precisam.",NEUTRO,,0,0,0
2078671839354892695,2026-07-19T02:42:41.000Z,MaraRMagalhaes,Mara Magalhaes,False,@FlavioBolsonaro @tininhasouzarj Quem está escrevendo seu plano de governo? O Lula?,NEUTRO,,0,0,0
2078670410216796520,2026-07-19T02:37:00.000Z,ramir3zzz,RamirezZ 𓆏,False,"@FlavioBolsonaro @tininhasouzarj E vcs ainda querem que a gnt vote nesse cara bahhahahahaha so voto nele se o adversario for o renan do mbl, fora o renan, eu jamais voto em um bolsonaro de novo",NEUTRO,,0,0,0
2078670295712612736,2026-07-19T02:36:32.000Z,BiahMel22,Nara,False,@FlavioBolsonaro @tininhasouzarj Afff,NEUTRO,,0,0,0
2078669150692540840,2026-07-19T02:31:59.000Z,SrOphensa,SrOphensa,False,"@FlavioBolsonaro @tininhasouzarj Vou ter que apertar o 13, então? PQP",NEUTRO,,0,0,0
2078669003292025154,2026-07-19T02:31:24.000Z,Sbrugle123,Shadow,False,@FlavioBolsonaro @tininhasouzarj Não tem mais como votar em vc . Tá aumentando assistencialismo. Vc é um imbecil,RETORICA_AGRESSIVA,\bimbecil\b,0,22,0
2078668258236924201,2026-07-19T02:28:27.000Z,EsseApoia,Maruan,False,"@FlavioBolsonaro @tininhasouzarj Esse idiota quer fazer de tudo pra agradar um público que nunca vai votar nele, a direita bolsonarista tá morta mesmo",NEUTRO,,0,0,0
2078668024924488044,2026-07-19T02:27:31.000Z,o_olavista_news,Prof.Giliarde 🇺🇲🇧🇷📚🦅,False,@FlavioBolsonaro @tininhasouzarj Que palhaçada! Quer ser o sucesso do Lula?,NEUTRO,,0,1,0
2078666349971124418,2026-07-19T02:20:52.000Z,CigarroHeleno,Cigarro Heleno,False,@FlavioBolsonaro @tininhasouzarj A Flavio vai tomar no seu cu.,NEUTRO,,0,0,0
2078666012904587775,2026-07-19T02:19:31.000Z,darkseid_aquele,mestre dos bagos,False,@FlavioBolsonaro @tininhasouzarj Nao seria melhor cortar o bolsa familia quem nao procura emprego ?,NEUTRO,,0,0,0
2078665082540609672,2026-07-19T02:15:50.000Z,mephisthus,Phillippo Orlandi-Schiavonni,False,@FlavioBolsonaro @Claudio51336128 @tininhasouzarj Você acaba de quebrar uma barreira de confiança que nunca mais vai recuperar seu merda inútil,NEUTRO,,0,0,0
2078664764310393253,2026-07-19T02:14:34.000Z,andreOVeiodaBoa,André Luís,False,"@FlavioBolsonaro @tininhasouzarj Toma vergonha na cara, mentiroso!",NEUTRO,,-1,0,0
2078663085225627943,2026-07-19T02:07:53.000Z,sanarapenteado1,Nara R,False,"@FlavioBolsonaro @tininhasouzarj Que loucura, Flavio!!",NEUTRO,,0,0,0
2078662668643074534,2026-07-19T02:06:14.000Z,MTBackAgain22,TeddyBR22 🇧🇷,False,"@FlavioBolsonaro @tininhasouzarj Flávio, sua equipe de campanha tá aluada! Existe várias frentes de ataque por parte dos esgoto esquerdista, sem nenhuma ação de defesa por parte da sua equipe. Muitas são previsíveis, mas nenhuma ação é tomada. Dá um chacoalhão nessa turma",NEUTRO,,0,2,0
2078661886065701028,2026-07-19T02:03:07.000Z,AAdryane,#nem1realprolula 🇧🇷🇧🇷,False,"@FlavioBolsonaro @tininhasouzarj Não precisa acabar, mas tem que ter um prazo. Receber dinheiro para não trabalhar para sempre é incentivar a vagabundagem.",RETORICA_AGRESSIVA,\bvagabund,0,0,0
2078660826743943407,2026-07-19T01:58:55.000Z,pedreirobastiao,Bastião Pedreiro,False,@FlavioBolsonaro @tininhasouzarj Kkkk é bem mais fácil votar no PT mesmo,NEUTRO,,0,1,0
2078659998477852688,2026-07-19T01:55:37.000Z,algrac,Algrac,False,@FlavioBolsonaro @tininhasouzarj Vc é um bosta,NEUTRO,,0,0,0
2078659536424992899,2026-07-19T01:53:47.000Z,tecio_andrade,Vai se fuder,False,"@FlavioBolsonaro @tininhasouzarj Meu voto essa família de filhos da puta nunca mais terão, infelizmente o povo de Santa Catarina se tornou vassalos dessa família de merda e vão eleger dois imbecis dessa família que transformando o estado de Santa Catarina em curral eleitoral",NEUTRO,,0,5,0
2078658772688338952,2026-07-19T01:50:45.000Z,mesarahsophie,Sarah Sophie 🇧🇷🇺🇸 🦅,False,@FlavioBolsonaro @tininhasouzarj Queria votar em homem,NEUTRO,,0,0,0
2078656013180485662,2026-07-19T01:39:47.000Z,xFree2030,Cibalena,False,"@FlavioBolsonaro @tininhasouzarj Tá errado isso, porra!",NEUTRO,,0,0,0
2078653493313761551,2026-07-19T01:29:46.000Z,roneyhosthotma1,Ronei,False,@FlavioBolsonaro @tininhasouzarj Aí você nos quebra... literalmente.,NEUTRO,,0,0,0
2078651482694447401,2026-07-19T01:21:47.000Z,Nicacio_wallace,Wallace Nicacio ⬛️🟨⬜️,False,"@FlavioBolsonaro @tininhasouzarj Galera que carrega esse Brasil nas costas, trabalhando igual um condenado pra esse parasita tirar o seu dinheiro do cu dele pra comprar votos com auxílio social, temos um candidato que vai oferece emprego pra cancelar auxílio e transformar esse país em algo produtivo Renan santos",NEUTRO,,0,0,0
2078650147064451112,2026-07-19T01:16:29.000Z,FernandoLu49029,Fernando mineiro,False,"@FlavioBolsonaro @tininhasouzarj Pra fazer política do PT, melhor deixar o Lula mesmo. Você não aprendeu nada com os erros do seu pai.",NEUTRO,,0,0,0
2078649949986955429,2026-07-19T01:15:42.000Z,JamirBoscari,Jamir Boscari,False,"@FlavioBolsonaro @tininhasouzarj Senador. Lembra o povo que a média do bolsa família no governo petista era de R$ 190,00 reais. Bolsonaro entregou o governo com o bolsa família com mo mínimo  R$ 600,00 reais por família.",NEUTRO,,0,0,0
2078649682557858077,2026-07-19T01:14:38.000Z,MariaJo57385639,Maria Jose,False,@FlavioBolsonaro @tininhasouzarj Vai te catar . To tomando nojo. Ta virando esquerdista?,NEUTRO,,-1,0,0
